Abronia maritima Nutt. ex S. Watson
Abutilon malacum S. Watson
Abronia macrocarpa L.A. Galloway
Abutilon mauritianum (Jacq.) Medik.
Abelmoschus manihot (L.) Medik. [excluded]
Hibiscus manihot L.
Abies magnifica A. Murray bis var. magnifica 
Abies magnifica A. Murray bis var. shastensis Lemmon
Abies magnifica A. Murray bis var. critchfieldii Lanner
Abies magnifica A. Murray bis ssp. shastensis (Lemmon) Silba
Abies ×shastensis (Lemmon) Lemmon
Abronia mellifera Douglas ex Hook.
Abutilon menziesii Seem.
Abutilon megapotamicum (A. Spreng.) A. St.-Hil. & Naudin
Abronia minor Standl.
Abelmoschus moschatus Medik.
Hibiscus abelmoschus L.
Abutilon mollicomum (Willd.) Sweet
Abutilon sonorae A. Gray
Abronia nana S. Watson
Abronia nana S. Watson var. covillei (Heimerl) Munz
Abronia nana S. Watson ssp. covillei (Heimerl) Munz
Abronia nana S. Watson var. harrisii S.L. Welsh
Abronia nana S. Watson var. nana
Abronia nana S. Watson var. lanciformis M.E. Jones
Abronia neurophylla Standl.
Abildgaardia ovata (Burm. f.) Kral
Abildgaardia monostachya (L.) Vahl
Cyperus monostachyos L.
Fimbristylis monostachya (L.) Hassk.
Fimbristylis ovata (Burm. f.) J. Kern
Abutilon palmeri A. Gray
Abutilon parishii S. Watson
Abutilon parvulum A. Gray
Abrothallus parmeliarum (Sommerf.) Arnold
Buelliella parmeliarum (Sommerf.) Fink
Abutilon permolle (Willd.) Sweet
Abrothallus peyritschii (Stein) Kotte
Abronia pogonantha Heimerl
Abies procera Rehder
Abies nobilis (Douglas ex D. Don) Lindl.
Abrus precatorius L.
"Abrus abrus (L.) W. Wight, nom. inval."
Abrothallus prodiens (Harm.) Diederich & Hafellner
Abutilon reventum S. Watson
Abronia Juss.
Abrothallus De Not.
Abrus Adans.
Abutilon sandwicense (O. Deg.) Christoph.
Abortopetalum sandwicense O. Deg.
Abutilon sandwicense (O. Deg.) Christoph. var. welchii Christoph.
Absconditella Vezda
Absconditella sphagnorum Vezda & Poelt
Abutilon theophrasti Medik.
"Abutilon abutilon (L.) Rusby, nom. inval."
Abutilon avicennae Gaertn.
Abutilon thurberi A. Gray
Abutilon trisulcatum (Jacq.) Urb.
Abutilon triquetrum (L.) Sweet
Absconditella trivialis (Willey ex Tuck.) Vezda
Abronia turbinata Torr. ex S. Watson
Abronia exalata Standl.
Abronia orbiculata Standl.
Abronia umbellata Lam.
Abronia umbellata Lam. ssp. breviflora (Standl.) Munz
Abronia acutalata Standl.
Abronia breviflora Standl.
Abronia umbellata Lam. ssp. acutalata (Standl.) Tillett
Abronia umbellata Lam. var. acutalata (Standl.) C.L. Hitchc.
Abronia umbellata Lam. ssp. umbellata
Abronia alba Eastw.
Abronia platyphylla Standl.
Abronia umbellata Lam. ssp. alba (Eastw.) Munz
Abronia umbellata Lam. ssp. platyphylla (Standl.) Munz
Abronia umbellata Lam. ssp. variabilis (Standl.) Munz
Abronia variabilis Standl.
Abutilon Mill.
Abies veitchii Lindl.
Abronia villosa S. Watson
Abronia villosa S. Watson var. aurita (Abrams) Jeps.
Abronia pinetorum Abrams
Abronia villosa S. Watson var. villosa
Abrothallus welwitschii Tul.
Abutilon wrightii A. Gray
Acacia abyssinica Hochst. ex Benth.
Acacia abyssinica Hochst. ex Benth. ssp. calophylla Brenan
Acleisanthes acutifolia Standl.
Acacia acuminata Benth.
Acacia acinacea Lindl.
Acacia cyclophylla Schltdl.
Acacia aciphylla Benth.
Acacia aculeatissima J.F. Macbr.
Acacia Mill.
Acacia adunca A. Cunn. ex G. Don
Acacia accola Maiden & Betche
Acarospora aeruginosa Hasse
Achillea aegyptiaca L.
Achillea taygetea Boiss. & Heldr.
Acaena Mutis ex L.
Achillea ageratifolia (Sm.) Boiss.
Achillea ageratum L.
Acarospora albomarginata (Herre) Salisb.
Thelocarpon albomarginatum Herre
Acacia alata R. Br.
Achillea alpina L.
Acalypha alopecuroidea Jacq.
Acalypha aristata Kunth
Acalypha L.
Acorus americanus (Raf.) Raf.
Acorus calamus auct. non L.
Acorus calamus L. var. americanus (Raf.) H.D. Wulff.
Acalypha amentacea Roxb.
Acarospora americana H. Magn.
Acarospora amphibola Wedd.
Acroceras amplectens Stapf
Acacia ampliceps Maslin
Acamptopappus (A. Gray) A. Gray
Acalypha amentacea Roxb. ssp. wilkesiana (Müll. Arg.) Fosberg
Acacia angustissima (Mill.) Kuntze
Acacia aneura F. Muell. ex Benth.
Acleisanthes anisophylla A. Gray
Acacia anegadensis Britton [excluded]
Aconitum anthora L.
Acacia angustissima (Mill.) Kuntze var. chisosiana Isely
Acacia angustissima (Mill.) Kuntze var. hirta (Nutt.) B.L. Rob.
Acacia angustissima (Mill.) Kuntze var. leucothrix (Standl.) B.L. Turner
Acacia angustissima (Mill.) Kuntze var. shrevei (Britton & Rose) Isely
Acacia angustissima (Mill.) Kuntze var. suffrutescens (Rose) Isely
Acanthomintha (A. Gray) A. Gray
Acanthospermum Schrank
Acanthocereus (Engelm. ex A. Berger) Britton & Rose
Acanthus L.
Acarospora applanata H. Magn.
Acnistus arborescens (L.) Schltdl.
Dunalia arborescens (L.) Sleumer
Actinidia arguta (Siebold & Zucc.) Planch. ex Miq.
Acacia arenaria Schinz
Achnatherum aridum (M.E. Jones) Barkworth
Stipa arida M.E. Jones
Acalypha arvensis Poepp.
Acalypha aristata auct. non Kunth
Actaea arizonica (S. Watson) J. Compton
Cimicifuga arizonica S. Watson
Acinos arvensis (Lam.) Dandy
Acinos thymoides (L.) Moench
Calamintha acinos (L.) Clairville ex Gaudich.
Clinopodium acinos (L.) Kuntze
Satureja acinos (L.) Scheele
Acarospora arenacea H. Magn.
Acarospora arenosa Herre
Acarospora A. Massal.
Achyranthes aspera L.
Achyranthes canescens R. Br.
Acarospora asahinae H. Magn.
Acarospora asperata H. Magn.
Achyranthes aspera L. var. aspera
Achyranthes indica (L.) Mill.
Centrostachys aspera (L.) Standl.
Centrostachys indica (L.) Standl.
Achyranthes aspera L. var. pubescens (Moq.) Townsend
Acacia auriculiformis A. Cunn. ex Benth.
Acanthospermum australe (Loefl.) Kuntze
Acanthospermum xanthioides DC.
Melampodium australe Loefl.
Acrostichum aureum L.
Acalypha australis L.
Acaulon Müll. Hal.
Acacia baileyana F. Muell.
Acarospora badiofusca (Nyl.) Th. Fr.
Acarospora boulderensis H. Magn.
Acacia berlandieri Benth.
Acalypha berteriana Müll. Arg.
Acacia beckleri Tindale
Acalypha bisetosa Bertol. ex Spreng.
Aconitum ×bicolor Schult. (pro sp.)
Acacia binervata DC.
Achillea biserrata M. Bieb.
Achyranthes bidentata Blume [excluded]
Achnatherum ×bloomeri (Bol.) Barkworth
Oryzopsis bloomeri (Bol.) Ricker
Stipa bloomeri Bol.
Stiporyzopsis bloomeri (Bol.) B.L. Johnson
Acacia boomanii Maiden
Acacia brachybotrya Benth.
Achnatherum brachychaetum (Godr.) Barkworth
Nassella brachychaeta (Godr.) Barkworth
Stipa brachychaeta Godr.
Achnatherum bromoides (L.) P. Beauv.
Stipa aristella L.
Stipa bromoides (L.) Dorfl.
Acarospora bullata Anzi
Acacia buxifolia A. Cunn.
Acer buergerianum Miq.
Acarospora caesiofusca (Müll. Arg.) H. Magn.
Acarospora californica Zahlbr.
Acarospora canadensis H. Magn.
Acarospora carnegiei Zahlbr.
Acrocordia cavata (Ach.) R.C. Harris
Arthopyrenia cavata (Ach.) R.C. Harris
Aconitum carmichaelii Debeaux
Acacia catechu (L. f.) Willd. [excluded]
Acacia caesiella Maiden & Blakely
Acacia calamifolia Sweet ex Lindl.
Acacia cambagei R.T. Baker
Acacia cardiophylla A. Cunn. ex Benth.
Achillea cartilaginea Ledeb. ex Rchb.
Acalypha californica Benth.
Acalypha pringlei S. Watson
Achnatherum calamagrostis (L.) P. Beauv.
Achnatherum caudatum (Trin.) S.L.W. Jacobs & J. Everett
Stipa littoralis Phil.
×Achnella caduca (Beal) Barkworth
Oryzopsis caduca Beal
×Stiporyzopsis caduca (Beal) B.L. Johnson & Rogler
Stipa caduca (Beal) Scribn.
Achnatherum capense (Thunb.) P. Beauv.
Stipa capensis Thunb.
Stipa tortilis Desf.
Acacia caven (Molina) Molina
Achnatherum caragana (Trin.) Nevski
Lasiagrostis caragana (Trin.) Trin. & Rupr.
Stipa caragana Trin.
Achyranthes canescens R. Br.
Acorus calamus L.
Acer campestre L.
Achlys californica I. Fukuda & H.G. Baker
Acarospora cervina A. Massal.
Acacia choriophylla Benth.
Acalypha chamaedryfolia (Lam.) Müll. Arg.
Actinidia chinensis Planch.
Achillea chrysocoma Friv.
Acacia chinchillensis Tindale
"Acacia chinchellensis Tindale, orth. var."
Actinidia chinensis Planch. var. deliciosa (A. Chev.) A. Chev.
Acer circinatum Pursh
Acarospora cinereoalba (Fink) H. Magn.
Acrobolbus ciliatus (Mitt.) Schiffn.
Acarospora citrina (Taylor) Zahlbr.
Acer cissifolium (Siebold & Zucc.) K. Koch
Acacia cibaria F. Muell.
Acacia brachystachya auct.
Achillea clavennae L.
Achillea clusiana Tausch
Achillea clypeolata Sm.
Acarospora clauzadeana (Llimona) Casares & Hafellner
Biatorella clauzadeana Llimona
Achnatherum clandestinum (Hack.) Barkworth
Stipa clandestina Hack.
Acacia confusa Merr.
Acarospora coloradiana H. Magn.
Acarospora complanata H. Magn.
Acarospora obscura H. Magn.
Acrocordia conoidea (Fr.) Körb.
Arthopyrenia conoidea (Fr.) Zahlbr.
Acacia cognata Domin
Acacia colletioides A. Cunn. ex Benth.
Acacia conspersa F. Muell.
Acacia continua Benth.
Achillea collina Becker ex Rchb.
Acacia constricta Benth.
Achillea conferta DC.
Achnatherum coronatum (Thurb.) Barkworth
Stipa coronata Thurb.
Achnatherum contractum (B.L. Johnson) Barkworth
Oryzopsis contracta (B.L. Johnson) Schltr.
Oryzopsis hymenoides (Roem. & Schult.) Ricker ex Piper var. contracta B.L. Johnson
Stipa contracta (B.L. Johnson) W.A. Weber
Acacia collinsii Saff.
Achyronychia cooperi Torr. & A. Gray
Aconitum columbianum Nutt.
Acacia cornigera (L.) Willd.
Acacia constricta Benth. var. constricta
Aconitum columbianum Nutt. ssp. columbianum
Aconitum columbianum Nutt. var. bakeri (Greene) Harrington
Aconitum columbianum Nutt. var. ochroleucum A. Nelson
Aconitum columbianum Nutt. ssp. pallidum Piper
Aconitum geranioides Greene
Aconitum leibergii Greene
Aconitum mogollonicum Greene
Acacia constricta Benth. var. paucispina Wooton & Standl.
Aconitum columbianum Nutt. ssp. viviparum (Greene) D.E. Brink
Aconitum bulbiferum Howell
Aconitum columbianum Nutt. var. howellii (A. Nelson & J.F. Macbr.) C.L. Hitchc.
Aconitum hansenii Greene
Aconitum howellii A. Nelson & J.F. Macbr.
Aconitum viviparum Greene
Acleisanthes crassifolia A. Gray
Acacia craspedocarpa F. Muell.
Achillea crithmifolia Waldst. & Kit.
Acacia cultriformis A. Cunn. ex G. Don
Acacia cupularis Domin
Achnatherum curvifolium (Swallen) Barkworth
Stipa curvifolia Swallen
Acacia cyclops A. Cunn. ex G. Don
Acrostichum danaeifolium Langsd. & Fisch.
Acrostichum excelsum Maxon
Acacia davyi N.E. Br.
Acacia decurrens (Wendl. f.) Willd.
Mimosa decurrens Wendl. f.
"Acacia deanei (R.T. Baker) R.T. Baker ex M.B. Welch, Coombs & McGlymn"
Acacia decora Rchb.
Aconitum delphiniifolium DC.
Acacia dealbata Link
Acacia decurrens (Wendl. f.) Willd. var. dealbata (Link) F. Muell.
Acalypha deamii (Weath.) H.E. Ahles
Acalypha rhomboidea Raf. var. deamii (Weath.) Weath.
Acalypha virginica L. var. deamii Weath.
Acmella decumbens (Sm.) R.K. Jansen
Spilanthes americana (Mutis ex L. f.) Hieron. var. stolonifera (DC.) A.H. Moore
Spilanthes stolonifera DC.
Acarospora desolata H. Magn.
Aconitum delphiniifolium DC. ssp. chamissonianum (Rchb.) Hultén
Aconitum delphiniifolium DC. ssp. delphiniifolium
Aconitum delphiniifolium DC. var. albiflorum A.E. Porsild
Aconitum delphiniifolium DC. ssp. paradoxum (Rchb.) Hultén
Aconitum nivatum A. Nelson
"Acacia deanei (R.T. Baker) R.T. Baker ex M.B. Welch, Coombs & McGlymn ssp. paucijuga (Wakef.) Tindale"
Acacia paucijuga Wakef.
Achnatherum diegoense (Swallen) Barkworth
Stipa diegoensis Swallen
Acer diabolicum Blume ex K. Koch [excluded]
Acarospora dispersa H. Magn.
Achillea distans Waldst. & Kit. ex Willd.
Achillea dentifera DC.
Acacia dietrichiana F. Muell.
Acacia difformis R.T. Baker
Achillea distans Waldst. & Kit. ex Willd. ssp. tanacetifolia (All.) Janch.
Achillea tanacetifolia All.
Acacia doratoxylon A. Cunn.
Acacia drummondii Lindl.
Acanthomintha duttonii (Abrams) Jokerst
Acanthomintha obovata Jeps. ssp. duttonii Abrams
Acacia dunnii Turrill
Acacia eburnea (L. f.) Willd.
Acanthus ebracteatus Vahl
Acanthus ilicifolius L. var. ebracteatus (Vahl) Benoist
Acacia elata A. Cunn. ex Benth.
Acarospora elevata H. Magn.
Actaea elata (Nutt.) Prantl
Cimicifuga elata Nutt.
Acacia ×emoryana Benth. (pro sp.)
Achnatherum eminens (Cav.) Barkworth
Stipa eminens Cav.
Acer L.
Acacia erioloba E. Mey.
Acacia erubescens Welw. ex Oliv.
Achillea erba-rotta All.
Achillea erba-rotta All. ssp. rupestris (Porta) I. Richardson
Achillea rupestris Porta
Acacia estrophiolata F. Muell.
Acaena exigua A. Gray
Acaena exigua A. Gray var. glaberrima Bitter
Acaena exigua A. Gray var. glabriuscula Bitter
Acaena exigua A. Gray var. subtusstrigulosa Bitter
Acacia extensa Lindl.
Acacia farnesiana (L.) Willd.
Aconitum ferox Wall. ex Ser.
Aciphylla ferox W.R.B. Oliv.
Achillea filipendulina Lam.
Aconitum fischeri Rchb.
Acacia fimbriata A. Cunn. ex G. Don
Acer floridanum (Chapm.) Pax
Acer barbatum Michx. p.p.
Acer barbatum Michx. var. longii (Fernald) Fernald
Acer barbatum Michx. var. villipes (Rehder) Ashe
Acer floridanum (Chapm.) Pax var. longii Fernald
Acer floridanum (Chapm.) Pax var. villipes Rehder
Acer nigrum Michx. f. var. floridanum (Chapm.) Fosberg
Acer saccharum Marshall ssp. floridanum (Chapm.) Desmarais
Acer saccharinum L. var. floridanum Chapm.
Acer saccharum Marshall var. floridanum (Chapm.) Small & A. Heller
Saccharodendron barbatum (Michx.) Nieuwl.
Saccharodendron floridanum (Chapm.) Nieuwl.
Acacia floribunda (Vent.) Willd.
Acer ×freemanii A.E. Murray
Acarospora fuscata (Schrad.) Arnold
Acarospora cartilaginea H. Magn.
Acarospora squamulosa (Schrad.) Trevis.
Acarospora fuscescens H. Magn.
Acarospora gallica H. Magn.
Acacia galpinii Burtt Davy
Acarospora geogena H. Magn.
Acarospora geophila H. Magn.
Acrocordia gemmata (Ach.) A. Massal.
Arthopyrenia alba (Schrad.) Zahlbr.
Arthopyrenia gemmata (Ach.) A. Massal.
Arthopyrenia sphaeroides (Wallr.) Zahlbr.
Acacia gerrardii Benth.
Acacia genistifolia Link
Acacia diffusa Lindl.
Acer ginnala Maxim.
Acer tataricum L. ssp. ginnala (Maxim.) Wesmael
Acer glabrum Torr.
Acarospora glaucocarpa (Ach.) Körb.
Acacia glauca (L.) Moench
Acacia gladiiformis A. Cunn. ex Benth.
Acacia glandulicarpa Reader
Acer glabrum Torr. var. diffusum (Greene) Smiley
Acer diffusum Greene
Acer glabrum Torr. ssp. diffusum (Greene) A.E. Murray
Acer glabrum Torr. var. douglasii (Hook.) Dippel
Acer douglasii Hook.
Acer glabrum Torr. ssp. douglasii (Hook.) Wesmael
Acer glabrum Torr. var. greenei Keller
Acer glabrum Torr. var. glabrum
Acer glabrum Torr. var. tripartitum (Nutt. ex Torr. & A. Gray) Pax
Acer glabrum Torr. var. typicum (Wesmael) Keller
Acer tripartitum Nutt. ex Torr. & A. Gray
Acer glabrum Torr. var. neomexicanum (Greene) Kearney & Peebles
Acer glabrum Torr. ssp. neomexicanum (Greene) A.E. Murray
Acer glabrum Torr. var. parviflorum A.E. Murray
Acer neomexicanum Greene
Acer glabrum Torr. var. torreyi (Greene) Smiley
Acer glabrum Torr. ssp. torreyi (Greene) A.E. Murray
Acer torreyi Greene
Acacia goetzei Harms
Acacia greggii A. Gray
Achillea grandifolia Friv.
Acer griseum (Franch.) Pax
Acorus gramineus Sol. ex Aiton
Acalypha gracilens A. Gray
Acalypha gracilens A. Gray var. delzii L. Mill.
Acalypha gracilens A. Gray var. fraseri (Müll. Arg.) Weath.
Acalypha virginica L. var. gracilens (A. Gray) Müll. Arg.
Acer grandidentatum Nutt.
Acacia gracilifolia Maiden & Blakely
Acer grandidentatum Nutt. var. grandidentatum
Acer saccharum Marshall ssp. grandidentatum (Nutt.) Desmarais
Acer saccharum Marshall var. grandidentatum (Nutt.) Sudw.
Saccharodendron grandidentatum (Nutt.) Nieuwl.
Acacia greggii A. Gray var. greggii
Acer grandidentatum Nutt. var. sinuosum (Rehder) Little
Acer brachypterum Wooton & Standl.
Acer grandidentatum Nutt. var. brachypterum (Wooton & Standl.) Palmer
Acer saccharum Marshall ssp. brachypterum (Wooton & Standl.) A.E. Murray
Acer saccharum Marshall var. sinuosum (Rehder) Sarg.
Acer sinuosum Rehder
Acacia greggii A. Gray var. wrightii (Benth.) Isely
Acarospora hassei Herre
Acacia hakeoides A. Cunn. ex Benth.
Achnatherum hendersonii (Vasey) Barkworth
Oryzopsis hendersonii Vasey
Stipa hendersonii (Vasey) Muhl.
Acrolejeunea heterophylla (A. Evans) Grolle & Gradst.
Acacia hemiteles Benth.
Acacia graffiana F. Muell.
Acarospora heppii (Nageli ex Hepp) Nageli ex Körb.
Acarospora heufleriana Körb.
Acacia hebeclada DC.
Acronychia heterophylla A. Gray
Acanthospermum hispidum DC.
Acalypha hispida Burm. f.
Acarospora hilaris (Dufour) Hue
Achillea L.
Achlys DC.
Achnatherum P. Beauv.
×Achnella Barkworth
Acacia holosericea A. Cunn. ex G. Don
Acacia horrida (L.) Willd.
Acacia howittii F. Muell.
Acanthospermum humile (Sw.) DC.
Melampodium humile Sw.
Achnatherum hymenoides (Roem. & Schult.) Barkworth
Eriocoma cuspidata Nutt.
Oryzopsis hymenoides (Roem. & Schult.) Ricker ex Piper
Stipa hymenoides Roem. & Schult.
Achyrachaena Schauer
Achyranthes L.
Achyronychia Torr. & A. Gray
Acicarpha Juss.
Acidanthera Hochst.
Acanthomintha ilicifolia (A. Gray) A. Gray
Acarospora immersa Fink
Acarospora impressula Th. Fr.
Acacia imbricata F. Muell.
Acacia implexa Benth.
Achillea impatiens L.
Acalypha indica L.
Aconitum infectum Greene
Acarospora instrata H. Magn.
Acarospora interjecta H. Magn.
Acarospora interposita H. Magn.
Acarospora interspersa H. Magn.
Acinos Mill.
Acmella iodiscaea (A.H. Moore) R.K. Jansen
Spilanthes iodiscaea A.H. Moore
Aciphylla J.R. Forst. & G. Forst.
Acacia irrorata Sieber ex Spreng.
Acisanthera P. Br.
Acacia iteaphylla F. Muell. ex Benth.
Acacia ixiophylla Benth.
Achyranthes japonica (Miq.) Nakai
Acer japonicum Thurb.
Achyranthes japonica (Miq.) Nakai var. hachijoensis Honda
Acacia jibberdingensis Maiden & Blakely
Acacia jonesii F. Muell. & Maiden
Acacia karroo Hayne
Acacia koa A. Gray
Acacia kauaiensis Hillebr.
Acacia koa A. Gray var. hawaiiensis Rock
Acacia koa A. Gray var. lanaiensis Rock
Acacia koa A. Gray var. waimeae Hochr.
Acacia koaia Hillebr.
Acacia lanuginophylla R.S. Cowan & Maslin
"Acacia lanuginosa C.A. Gardner, nom. illeg."
Actaea laciniata (S. Watson) J. Compton
Cimicifuga laciniata S. Watson
Acanthomintha lanceolata Curran
Acacia lasiocalyx C.R.P. Andrews
Achnatherum latiglume (Swallen) Barkworth
Stipa latiglumis Swallen
Acer leucoderme Small
Acer nigrum Michx. f. var. leucoderme (Small) Fosberg
Acer saccharum Marshall ssp. leucoderme (Small) Desmarais
Acer saccharum Marshall var. leucoderme (Small) Rehder
Saccharodendron leucoderme (Small) Nieuwl.
Acer leucoderme × saccharum [unnamed hybrid]
"Acer ×senecaense Slavin, nom. inval."
Acacia leiophylla Benth.
Achnatherum lettermanii (Vasey) Barkworth
Stipa lettermanii Vasey
Acleisanthes A. Gray
Achnatherum lemmonii (Vasey) Barkworth var. lemmonii
Achnatherum lemmonii (Vasey) Barkworth ssp. lemmonii
Stipa lemmonii (Vasey) Scribn.
Stipa lemmonii (Vasey) Scribn. var. jonesii Scribn.
Stipa lemmonii (Vasey) Scribn. var. lemmonii
Achnatherum lemmonii (Vasey) Barkworth var. pubescens (Crampton) Barkworth
Achnatherum lemmonii (Vasey) Barkworth ssp. pubescens (Crampton) Barkworth
Stipa lemmonii (Vasey) Scribn. var. pubescens Crampton
Achillea ligustica All.
Acacia lineata A. Cunn. ex G. Don
Achillea lingulata Waldst. & Kit.
Acacia ligulata Benth.
Acacia longifolia (Andrews) Willd.
Acacia latifolia hort.
Acleisanthes longiflora A. Gray
Achnatherum lobatum (Swallen) Barkworth
Stipa lobata Swallen
Acacia longissima H.L. Wendl.
Acacia linearis Sims
Acacia longifolia (Andrews) Willd. ssp. sophorae (Labill.) Court
Acacia longifolia (Andrews) Willd. var. sophorae (Labill.) F. Muell. ex Benth.
Actaea ×ludovici B. Boivin
Aconitum lycoctonum L.
Aconitum septentrionale Koelle
Acacia macracantha Humb. & Bonpl. ex Willd.
Acarospora macrospora (Hepp) Bagl.
Acarospora squamulosa sensu Th. Fr.
Acacia maidenii F. Muell.
Acacia mangium Willd.
Achillea macrophylla L.
Achillea macrocephala Rupr.
Achillea ptarmica L. ssp. macrocephala (Rupr.) Heimerl
Acer macrophyllum Pursh
Aconitum maximum Pall. ex DC.
Acroceras macrum Stapf
Acacia melanoxylon R. Br.
Acrocomia media O.F. Cook
Acrocordia megalospora (Fink) R.C. Harris
Arthopyrenia finkii Zahlbr.
Arthopyrenia macrospora Fink
Pyrenula megalospora Fink
Acacia merrallii F. Muell.
Acalypha mexicana Müll. Arg.
Acalypha indica L. var. mexicana (Müll. Arg.) Pax & K. Hoffm.
Acacia mellifera (Vahl) Benth.
Acacia mearnsii De Wild.
Acacia decurrens (Wendl. f.) Willd. var. mollis Lindl.
Acacia mellifera (Vahl) Benth. ssp. detinens (Burch.) Brenan
Acmella Rich. ex Pers.
Acacia millefolia S. Watson
Achillea millefolium L.
Acourtia microcephala DC.
Perezia microcephala (DC.) A. Gray
Acacia microbotrya Benth.
Acacia microcarpa F. Muell.
Achillea millefolium L. var. alpicola (Rydb.) Garrett
Achillea alpicola (Rydb.) Rydb.
Achillea fusca Rydb.
Achillea lanulosa Nutt. ssp. alpicola (Rydb.) D.D. Keck
Achillea lanulosa Nutt. var. alpicola Rydb.
Achillea millefolium L. var. fusca (Rydb.) G.N. Jones
Achillea subalpina Greene
Achillea millefolium L. var. arenicola (A. Heller) Nobs
Achillea arenicola A. Heller
Achillea borealis Bong. ssp. arenicola (A. Heller) D.D. Keck
Achillea borealis Bong. var. arenicola (A. Heller) J.T. Howell
Achillea millefolium L. var. maritima Jeps.
Achillea millefolium L. var. borealis (Bong.) Farw.
Achillea borealis Bong.
Achillea borealis Bong. ssp. typica D.D. Keck
Achillea millefolium L. ssp. atrotegula B. Boivin
Achillea millefolium L. ssp. borealis (Bong.) Breitung
Achillea millefolium L. var. fulva B. Boivin
Achillea millefolium L. var. parviligula B. Boivin
Achillea millefolium L. var. parvula B. Boivin
Achillea millefolium L. var. californica (Pollard) Jeps.
